DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
230612312,07/10/2023 12:00:00 AM,07/10/2023 12:00:00 AM,230,6,Hollywood,631,1,310,BURGLARY,1822 1607 0329 0344,0,X,X,118,CONSTRUCTION SITE,500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,310,,,,1600 N  DOHENY                       DR,,34.1015,-118.3892
231214630,06/15/2023 12:00:00 AM,06/13/2023 12:00:00 AM,2300,12,77th Street,1283,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1822 1202 1300,73,F,H,101,STREET,,,IC,Invest Cont,740,,,,9200 S  MANHATTAN                    PL,,33.9527,-118.3101
230118888,08/30/2023 12:00:00 AM,08/30/2023 12:00:00 AM,1100,1,Central,152,2,624,BATTERY - SIMPLE ASSAULT,0400 0416 2048 1822 0910,46,F,H,903,MTA - RED LINE - 7TH AND METRO CENTER,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,7TH                          ST,FIGUEROA                     ST,34.0494,-118.2599
232112341,08/01/2023 12:00:00 AM,08/01/2023 12:00:00 AM,939,21,Topanga,2157,1,210,ROBBERY,1822 0337,0,M,W,252,"COFFEE SHOP (STARBUCKS, COFFEE BEAN, PEET'S, ETC.)",109.0,SEMI-AUTOMATIC PISTOL,AA,Adult Arrest,210,,,,6800    DE SOTO                      AV,,34.1938,-118.5884
230313167,07/05/2023 12:00:00 AM,07/04/2023 12:00:00 AM,1910,3,Southwest,311,2,354,THEFT OF IDENTITY,0100 0930 1822,29,F,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,5500 W  JEFFERSON                    BL,,34.0265,-118.3717
231510713,06/06/2023 12:00:00 AM,04/19/2023 12:00:00 AM,1345,15,N Hollywood,1525,2,354,THEFT OF IDENTITY,0100 1822 0930,43,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,6400    GENTRY                       AV,,34.1876,-118.3933
230712229,07/20/2023 12:00:00 AM,06/01/2023 12:00:00 AM,900,7,Wilshire,788,1,121,"RAPE, FORCIBLE",0540 0913 0552 0503 0510 0507 0527,27,F,A,501,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,,,,2200 S  BRONSON                      AV,,34.0376,-118.331
230307222,03/03/2023 12:00:00 AM,03/02/2023 12:00:00 AM,1600,3,Southwest,326,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,WESTERN                      AV,27TH                         ST,34.0309,-118.309
230710822,06/13/2023 12:00:00 AM,05/30/2023 12:00:00 AM,2200,7,Wilshire,742,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0913 1803 0432 0443 1906,45,M,O,122,"VEHICLE, PASSENGER/TRUCK",511.0,VERBAL THREAT,IC,Invest Cont,930,,,,WILSHIRE                     BL,SAN VICENTE,34.0642,-118.372
230405484,02/15/2023 12:00:00 AM,02/15/2023 12:00:00 AM,1700,4,Hollenbeck,459,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0913 0448 0400 1814 1218,37,F,H,101,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,CESAR E CHAVEZ,LORENA,34.0405,-118.1925
231513281,08/08/2023 12:00:00 AM,08/05/2023 12:00:00 AM,1900,15,N Hollywood,1591,2,354,THEFT OF IDENTITY,0377,60,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,3800    GOODLAND                     AV,,34.1395,-118.4081
230810605,06/07/2023 12:00:00 AM,06/04/2023 12:00:00 AM,1200,8,West LA,881,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,72,F,W,301,GAS STATION,,,IC,Invest Cont,440,,,,11700 W  OLYMPIC                      BL,,34.0342,-118.4478
230910361,06/08/2023 12:00:00 AM,06/02/2023 12:00:00 AM,1430,9,Van Nuys,952,2,624,BATTERY - SIMPLE ASSAULT,1258 0448,13,M,H,720,JUNIOR HIGH SCHOOL,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,5400    VESPER                       AV,,34.1685,-118.4509
231606504,03/21/2023 12:00:00 AM,03/21/2023 12:00:00 AM,1137,16,Foothill,1621,1,761,BRANDISH WEAPON,0334 0913,26,M,W,501,SINGLE FAMILY DWELLING,102.0,HAND GUN,IC,Invest Cont,761,,,,13600    FILMORE                      ST,,34.2647,-118.4312
230206119,02/10/2023 12:00:00 AM,02/03/2023 12:00:00 AM,50,2,Rampart,275,2,354,THEFT OF IDENTITY,0100 1822 0922,38,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,1000 S  WESTLAKE                     AV,,34.0512,-118.2787
231100634,04/16/2023 12:00:00 AM,04/15/2023 12:00:00 AM,1930,11,Northeast,1138,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 2033 1402,0,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,740,998.0,,,6100    ALDAMA                       ST,,34.1168,-118.192
230406620,03/22/2023 12:00:00 AM,03/15/2023 12:00:00 AM,1400,4,Hollenbeck,469,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0344,31,F,H,101,STREET,,,IC,Invest Cont,331,,,,3400    EAGLE                        ST,,34.0332,-118.1974
230904870,01/25/2023 12:00:00 AM,01/24/2023 12:00:00 AM,1600,9,Van Nuys,941,1,510,VEHICLE - STOLEN,,0,,,108,PARKING LOT,,,IC,Invest Cont,510,,,,5600 N  SEPULVEDA                    BL,,34.1721,-118.4661
230400745,03/18/2023 12:00:00 AM,03/18/2023 12:00:00 AM,650,4,Hollenbeck,463,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0913 2004 0334 0445 1402,24,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,230,998.0,,,100 S  CUMMINGS                     ST,,34.0446,-118.2156
230604466,01/12/2023 12:00:00 AM,01/09/2023 12:00:00 AM,1900,6,Hollywood,637,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,YUCCA                        ST,GOWER                        ST,34.1038,-118.3224
230600848,08/04/2023 12:00:00 AM,08/04/2023 12:00:00 AM,130,6,Hollywood,656,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 2038 1814 1251 1259 2006 0913 0448 0416 0445,15,F,H,101,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,SANTA MONICA,SEWARD,34.0907,-118.3332
231206009,02/03/2023 12:00:00 AM,02/03/2023 12:00:00 AM,1900,12,77th Street,1273,2,647,THROWING OBJECT AT MOVING VEHICLE,1822 1309 1501,33,F,H,101,STREET,500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,647,,,,MANCHESTER,WESTERN                      AV,33.96,-118.309
231110021,06/12/2023 12:00:00 AM,06/09/2023 12:00:00 AM,1245,11,Northeast,1123,2,662,"BUNCO, GRAND THEFT",0701,50,M,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,662,,,,3000    SUNNYNOOK                    DR,,34.1172,-118.2659
231609337,06/20/2023 12:00:00 AM,06/20/2023 12:00:00 AM,415,16,Foothill,1606,1,310,BURGLARY,0397 0344,36,M,O,501,SINGLE FAMILY DWELLING,,,AO,Adult Other,310,,,,11300    SUNBURST                     ST,,34.2788,-118.3773
231320006,11/02/2023 12:00:00 AM,11/02/2023 12:00:00 AM,1030,13,Newton,1345,2,940,EXTORTION,0112,48,M,H,229,CHECK CASHING*,,,IC,Invest Cont,940,,,,4000 S  CENTRAL                      AV,,34.011,-118.2565
230211958,06/06/2023 12:00:00 AM,06/06/2023 12:00:00 AM,1600,2,Rampart,238,1,350,"THEFT, PERSON",1251 1259 2024 0400 0344 0346 0342 1822,17,M,H,102,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,350,,,,TOLUCA,DOUGLAS,34.0616,-118.2586
231206328,02/08/2023 12:00:00 AM,02/07/2023 12:00:00 AM,8,12,77th Street,1256,2,354,THEFT OF IDENTITY,0100 0922 1822,38,M,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,500 W  75TH                         ST,,33.9717,-118.2827
230705027,01/25/2023 12:00:00 AM,01/25/2023 12:00:00 AM,230,7,Wilshire,702,2,624,BATTERY - SIMPLE ASSAULT,2054 0417 0903 2058 1536,47,M,O,101,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,ROMAINE                      ST,POINSETTIA                   PL,34.089,-118.3498
231320752,11/17/2023 12:00:00 AM,04/18/2023 12:00:00 AM,1130,13,Newton,1353,2,624,BATTERY - SIMPLE ASSAULT,0400 0419 0913,38,F,H,501,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,900 E  43RD                         PL,,34.0048,-118.2599
231714692,09/04/2023 12:00:00 AM,09/04/2023 12:00:00 AM,735,17,Devonshire,1701,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344 2032 0352,39,M,W,252,"COFFEE SHOP (STARBUCKS, COFFEE BEAN, PEET'S, ETC.)",,,IC,Invest Cont,341,,,,19700    RINALDI                      ST,,34.2749,-118.5621
230508992,05/19/2023 12:00:00 AM,05/19/2023 12:00:00 AM,330,5,Harbor,515,2,946,OTHER MISCELLANEOUS CRIME,1309,0,X,X,101,STREET,,,AA,Adult Arrest,946,,,,AVALON                       BL,G                            ST,33.7948,-118.2694
230613595,08/05/2023 12:00:00 AM,08/05/2023 12:00:00 AM,845,6,Hollywood,645,2,354,THEFT OF IDENTITY,1822 0922 0929 0930,33,M,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,7000    HOLLYWOOD                    BL,,34.1015,-118.3417
230213749,07/05/2023 12:00:00 AM,07/04/2023 12:00:00 AM,2230,2,Rampart,203,2,624,BATTERY - SIMPLE ASSAULT,0913 0342 0416 0429 0446 0906,31,M,O,102,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,4000    MARATHON                     ST,,34.0846,-118.2868
230308900,04/05/2023 12:00:00 AM,04/05/2023 12:00:00 AM,1315,3,Southwest,357,2,664,"BUNCO, PETTY THEFT",1822 0344 0701 0800 1251 0112,23,M,A,722,COLLEGE/JUNIOR COLLEGE/UNIVERSITY,,,IC,Invest Cont,664,,,,1200 W  35TH                         ST,,34.0242,-118.2944
230913324,08/23/2023 12:00:00 AM,08/23/2023 12:00:00 AM,830,9,Van Nuys,926,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),1822 0344,40,M,H,101,STREET,,,IC,Invest Cont,420,,,,VAN NUYS                     BL,VANOWEN                      ST,34.1939,-118.4487
230412360,09/12/2023 12:00:00 AM,09/11/2023 12:00:00 AM,1900,4,Hollenbeck,478,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0330 1309 0302 0334,36,M,H,102,SIDEWALK,101.0,REVOLVER,IC,Invest Cont,230,,,,PERCY                        ST,ESPERANZA                    ST,34.0285,-118.2031
230606281,02/24/2023 12:00:00 AM,02/21/2023 12:00:00 AM,2200,6,Hollywood,622,1,121,"RAPE, FORCIBLE",1262 1259 0913 2037 1402 1206,17,F,H,519,SHORT-TERM VACATION RENTAL,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,998.0,,,7400    DEL ZURO                     DR,,34.1198,-118.3563
230208371,03/31/2023 12:00:00 AM,03/31/2023 12:00:00 AM,1400,2,Rampart,205,2,946,OTHER MISCELLANEOUS CRIME,0913 1817 0432 1202,65,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,946,,,,900    SILVER LAKE                  BL,,34.0818,-118.2736
231308158,03/23/2023 12:00:00 AM,01/16/2023 12:00:00 AM,2300,13,Newton,1309,1,821,SODOMY/SEXUAL CONTACT B/W PENIS OF ONE PERS TO ANUS OTH,1262 2034 0400 0913 0516 0500,24,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,821,,,,1200 S  SANTA FE                     AV,,34.0296,-118.23
230119700,09/12/2023 12:00:00 AM,07/02/2023 12:00:00 AM,600,1,Central,163,1,815,SEXUAL PENETRATION W/FOREIGN OBJECT,2021 0522 0537 0515 0510 1818,68,F,A,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,815,,,,200 W  7TH                          ST,,34.0445,-118.2523
230317616,10/05/2023 12:00:00 AM,10/05/2023 12:00:00 AM,1430,3,Southwest,376,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1822 0334 0416 0445 0449 1202,62,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",312.0,PIPE/METAL PIPE,IC,Invest Cont,230,,,,1600 W  MARTIN LUTHER KING JR        BL,,34.0145,-118.3045
231011225,07/10/2023 12:00:00 AM,07/10/2023 12:00:00 AM,230,10,West Valley,1004,2,624,BATTERY - SIMPLE ASSAULT,1822 0446 0416,92,M,W,701,HOSPITAL,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,,7800    RESEDA                       BL,,34.212,-118.5361
232108133,04/20/2023 12:00:00 AM,04/20/2023 12:00:00 AM,2015,21,Topanga,2156,2,624,BATTERY - SIMPLE ASSAULT,0444 1276 2024,28,F,H,404,DEPARTMENT STORE,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,6600    TOPANGA CANYON               BL,,34.1904,-118.6059
231409569,04/14/2023 12:00:00 AM,04/14/2023 12:00:00 AM,1218,14,Pacific,1407,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 0394,33,M,C,119,"PORCH, RESIDENTIAL",,,IC,Invest Cont,440,,,,3500    CLARINGTON                   AV,,34.0284,-118.4048
230610375,05/27/2023 12:00:00 AM,05/27/2023 12:00:00 AM,1100,6,Hollywood,638,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),1822 2004 0325,0,X,X,404,DEPARTMENT STORE,,,IC,Invest Cont,442,,,,5500    HOLLYWOOD                    BL,,34.1038,-118.3151
231004342,01/09/2023 12:00:00 AM,01/07/2023 12:00:00 AM,1500,10,West Valley,1025,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,6800    WHITE OAK                    AV,,34.1975,-118.5273
231214461,05/24/2023 12:00:00 AM,05/24/2023 12:00:00 AM,1720,12,77th Street,1273,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,40,M,W,104,DRIVEWAY,,,IC,Invest Cont,440,,,,8900 S  DENKER                       AV,,33.9564,-118.3047
230408152,05/06/2023 12:00:00 AM,05/05/2023 12:00:00 AM,2300,4,Hollenbeck,422,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0913 1309 0443,20,F,H,504,OTHER RESIDENCE,511.0,VERBAL THREAT,IC,Invest Cont,930,,,,3000    DARWIN                       AV,,34.0707,-118.2103
230205366,02/01/2023 12:00:00 AM,01/31/2023 12:00:00 AM,1930,2,Rampart,246,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 0377 1822 2032,38,F,H,101,STREET,,,IC,Invest Cont,440,,,,2000 W  7TH                          ST,,34.0598,-118.2734
230604859,01/23/2023 12:00:00 AM,01/20/2023 12:00:00 AM,1500,6,Hollywood,648,1,310,BURGLARY,1202 1601 1822 0344 1605,84,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,310,,,,1600 N  WESTERN                      AV,,34.1001,-118.3092
231305898,02/06/2023 12:00:00 AM,02/05/2023 12:00:00 AM,1505,13,Newton,1373,2,354,THEFT OF IDENTITY,0930,21,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,800 E  52ND                         PL,,33.995,-118.2608
231907998,04/13/2023 12:00:00 AM,04/13/2023 12:00:00 AM,1620,19,Mission,1972,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1300 0329,19,M,H,101,STREET,,,IC,Invest Cont,740,,,,9000    BURNET                       AV,,34.2337,-118.4632
230904019,01/01/2023 12:00:00 AM,01/01/2023 12:00:00 AM,1445,9,Van Nuys,926,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0416,62,F,H,501,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,14200    HAYNES                       ST,,34.1897,-118.4422
230123321,11/04/2023 12:00:00 AM,11/04/2023 12:00:00 AM,652,1,Central,161,1,310,BURGLARY,0314 0344,39,M,A,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,310,,,,800    FRANCISCO                    ST,,34.0473,-118.2641
230310140,04/29/2023 12:00:00 AM,04/29/2023 12:00:00 AM,1830,3,Southwest,321,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0334 0359 0432 0443 1822,35,M,H,101,STREET,306.0,ROCK/THROWN OBJECT,IC,Invest Cont,230,,,,LA BREA                      AV,OBAMA                        BL,34.0215,-118.3556
231304476,01/09/2023 12:00:00 AM,01/08/2023 12:00:00 AM,1840,13,Newton,1375,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1307 1822,36,M,H,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740,,,,1400 E  58TH                         ST,,33.9902,-118.2483
231218024,08/19/2023 12:00:00 AM,08/19/2023 12:00:00 AM,1900,12,77th Street,1239,2,624,BATTERY - SIMPLE ASSAULT,0400 0416 0913 1820,57,F,B,122,"VEHICLE, PASSENGER/TRUCK",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,SLAUSON                      AV,FIGUEROA                     ST,33.9892,-118.2827
230707219,03/16/2023 12:00:00 AM,03/11/2023 12:00:00 AM,1800,7,Wilshire,736,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0344 0104 1822 0325 2028,0,X,X,203,OTHER BUSINESS,,,AA,Adult Arrest,442,,,,400 S  LA BREA                      AV,,34.0669,-118.3456
230609454,05/06/2023 12:00:00 AM,05/06/2023 12:00:00 AM,130,6,Hollywood,645,1,210,ROBBERY,0416 0446 0417 1822 0342 0344 0400 1309 0216,26,F,H,101,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,210,,,,HOLLYWOOD,HIGHLAND,34.1016,-118.3387
231306964,02/26/2023 12:00:00 AM,02/26/2023 12:00:00 AM,2250,13,Newton,1365,2,624,BATTERY - SIMPLE ASSAULT,0602 0554 0444 0446 2002 0913 0416,20,F,H,501,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,1300 E  46TH                         ST,,34.002,-118.2521
231211088,04/29/2023 12:00:00 AM,04/29/2023 12:00:00 AM,1224,12,77th Street,1218,1,440,THEFT PLAIN - PETTY ($950 & UNDER),1822 0344,32,F,H,210,RESTAURANT/FAST FOOD,,,IC,Invest Cont,440,,,,5700 S  VERMONT                      AV,,33.9905,-118.2915
230907487,03/29/2023 12:00:00 AM,01/29/2023 12:00:00 AM,645,9,Van Nuys,923,2,354,THEFT OF IDENTITY,1822 0930 0928,38,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,15200    VICTORY                      BL,,34.1903,-118.4574
230516008,11/19/2023 12:00:00 AM,11/19/2023 12:00:00 AM,1800,5,Harbor,529,1,210,ROBBERY,1822 1202 1310 0344 0416,60,M,W,203,OTHER BUSINESS,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,800    WATSON                       AV,,33.7808,-118.2475
232008684,04/25/2023 12:00:00 AM,04/23/2023 12:00:00 AM,800,20,Olympic,2099,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,1500 W  20TH                         ST,,34.0382,-118.2889
231314213,07/19/2023 12:00:00 AM,07/19/2023 12:00:00 AM,342,13,Newton,1393,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0444 0429 1243 1813 0913,39,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,200 W  FLORENCE                     AV,,33.9786,-118.2761
230705531,02/04/2023 12:00:00 AM,02/04/2023 12:00:00 AM,1600,7,Wilshire,702,1,330,BURGLARY FROM VEHICLE,1307 0344,0,X,X,101,STREET,,,IC,Invest Cont,330,,,,7500    MELROSE                      AV,,34.0837,-118.3533
231310722,05/15/2023 12:00:00 AM,05/09/2023 12:00:00 AM,2030,13,Newton,1307,1,330,BURGLARY FROM VEHICLE,1300 0344,41,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,330,,,,1600 E  OLYMPIC                      BL,,34.0349,-118.2436
230412039,09/03/2023 12:00:00 AM,09/01/2023 12:00:00 AM,1600,4,Hollenbeck,439,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1300 0344,28,F,C,102,SIDEWALK,,,IC,Invest Cont,331,,,,5200    VALLEY                       BL,,34.073,-118.1711
230218772,10/06/2023 12:00:00 AM,09/30/2023 12:00:00 AM,1130,2,Rampart,275,2,624,BATTERY - SIMPLE ASSAULT,0416 0445 2011 1252 0913 1817,68,F,H,109,PARK/PLAYGROUND,500.0,UNKNOWN WEAPON/OTHER WEAPON,AO,Adult Other,624,,,,1600 W  OLYMPIC                      BL,,34.0492,-118.2742
231107580,04/07/2023 12:00:00 AM,04/07/2023 12:00:00 AM,1236,11,Northeast,1117,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",1822 1906 0112,38,F,O,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,956,,,,1700    CAMPUS                       RD,,34.1281,-118.2146
231611701,08/30/2023 12:00:00 AM,08/12/2023 12:00:00 AM,1000,16,Foothill,1691,2,624,BATTERY - SIMPLE ASSAULT,1202 0416 0913,65,F,W,501,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,,8100    POTTER                       AV,,34.2179,-118.4078
230307494,03/07/2023 12:00:00 AM,03/06/2023 12:00:00 AM,1830,3,Southwest,311,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1300 1822,34,F,H,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740,,,,2600 S  DUNSMUIR                     AV,,34.0325,-118.3595
231006683,03/10/2023 12:00:00 AM,03/10/2023 12:00:00 AM,1140,10,West Valley,1043,2,625,OTHER ASSAULT,0913 1810 0400 0416,21,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,625,,,,18500    COLLINS                      ST,,34.1745,-118.536
231219950,09/21/2023 12:00:00 AM,09/21/2023 12:00:00 AM,5,12,77th Street,1205,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,50TH                         ST,NORMANDIE,33.9978,-118.3002
231905339,02/02/2023 12:00:00 AM,02/02/2023 12:00:00 AM,1200,19,Mission,1983,2,354,THEFT OF IDENTITY,,25,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,8400    COLUMBUS                     AV,,34.2232,-118.4655
231715066,09/13/2023 12:00:00 AM,09/09/2023 12:00:00 AM,2205,17,Devonshire,1735,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,11000    WHITE OAK                    AV,,34.2697,-118.5197
230712424,07/24/2023 12:00:00 AM,07/21/2023 12:00:00 AM,1100,7,Wilshire,737,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,700 S  MANSFIELD                    AV,,34.0647,-118.3424
230616464,10/13/2023 12:00:00 AM,10/13/2023 12:00:00 AM,1415,6,Hollywood,622,2,354,THEFT OF IDENTITY,1822 0928,36,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,7200    FRANKLIN                     AV,,34.1146,-118.3607
230806175,02/20/2023 12:00:00 AM,02/20/2023 12:00:00 AM,1100,8,West LA,835,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1822 0329 0311,59,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,740,,,,1800    MIDVALE                      AV,,34.0493,-118.4378
230305766,02/04/2023 12:00:00 AM,02/04/2023 12:00:00 AM,945,3,Southwest,328,1,480,BIKE - STOLEN,0344 1822,22,M,W,108,PARKING LOT,,,IC,Invest Cont,480,,,,S  FIGUEROA                     ST,W  32ND                         ST,34.0235,-118.279
230612252,07/09/2023 12:00:00 AM,07/09/2023 12:00:00 AM,1130,6,Hollywood,645,1,210,ROBBERY,1822 0344 0400 0416,37,M,O,503,HOTEL,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,6800 W  SUNSET                       BL,,34.098,-118.3387
230604201,01/06/2023 12:00:00 AM,01/05/2023 12:00:00 AM,1400,6,Hollywood,625,2,624,BATTERY - SIMPLE ASSAULT,1822 0400,58,M,O,101,STREET,500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,624,,,,7000    LA PRESA                     DR,,34.1087,-118.3414
231908555,04/27/2023 12:00:00 AM,04/27/2023 12:00:00 AM,1030,19,Mission,1983,1,440,THEFT PLAIN - PETTY ($950 & UNDER),2032 1258 0344,11,M,H,210,RESTAURANT/FAST FOOD,,,IC,Invest Cont,440,,,,15000    ROSCOE                       BL,,34.2249,-118.4637
